"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1407","checkEmptyLogin","QASE UI Suite1","Mon Jul 21 06:35:00 GMT 2025","passed","Mon Jul 21 06:35:01 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","1535","checkInvalideLoginWithEmail","QASE UI Suite1","Mon Jul 21 06:34:52 GMT 2025","passed","Mon Jul 21 06:34:54 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","16866","checkValideLogin","QASE UI Suite1","Mon Jul 21 06:34:15 GMT 2025","failed","Mon Jul 21 06:34:32 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkValideLogin"
"","17098","checkValideLoginWithRemember","QASE UI Suite1","Mon Jul 21 06:34:32 GMT 2025","failed","Mon Jul 21 06:34:49 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkValideLoginWithRemember"
"","1413","checkInvalideLoginWithEmail","QASE UI Suite1","Mon Jul 21 06:34:49 GMT 2025","passed","Mon Jul 21 06:34:51 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","1214","goToLoginPage","QASE UI Suite1","Mon Jul 21 06:33:23 GMT 2025","passed","Mon Jul 21 06:33:24 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","1648","checkSignUpWithInvalideConfirmPassword","QASE UI Suite1","Mon Jul 21 06:33:01 GMT 2025","passed","Mon Jul 21 06:33:03 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideConfirmPassword"
"","1446","checkEmptyLogin","QASE UI Suite1","Mon Jul 21 06:34:59 GMT 2025","passed","Mon Jul 21 06:35:00 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","16694","resetPasswordWithValideEmail","QASE UI Suite1","Mon Jul 21 06:33:03 GMT 2025","failed","Mon Jul 21 06:33:19 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"","16977","deleteProject","QASE UI Suite1","Mon Jul 21 06:33:58 GMT 2025","failed","Mon Jul 21 06:34:15 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","deleteProject"
"Проверка успешного создания аккаунта через Email","1590","checkSignUpWithInvalidePassword","QASE UI Suite1","Mon Jul 21 06:32:59 GMT 2025","passed","Mon Jul 21 06:33:01 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidePassword"
"","1489","checkInvalideLoginWithEmail","QASE UI Suite1","Mon Jul 21 06:34:51 GMT 2025","passed","Mon Jul 21 06:34:52 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","1451","checkEmptyLogin","QASE UI Suite1","Mon Jul 21 06:34:57 GMT 2025","passed","Mon Jul 21 06:34:58 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
