"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного создания аккаунта через Email","2098","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Dec 12 19:26:04 UTC 2025","passed","Fri Dec 12 19:26:06 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"Проверка успешного создания аккаунта через Email","2373","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Dec 12 19:26:06 UTC 2025","passed","Fri Dec 12 19:26:08 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","2127","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Dec 12 19:26:11 UTC 2025","passed","Fri Dec 12 19:26:13 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","1537","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Dec 12 19:26:13 UTC 2025","passed","Fri Dec 12 19:26:15 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"Проверка успешного создания аккаунта через Email","7787","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Dec 12 19:25:56 UTC 2025","passed","Fri Dec 12 19:26:04 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"","2494","resetPasswordWithValideEmail","QASE UI Suite1","Fri Dec 12 19:26:08 UTC 2025","passed","Fri Dec 12 19:26:11 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"","1660","goToLoginPage","QASE UI Suite1","Fri Dec 12 19:26:15 UTC 2025","passed","Fri Dec 12 19:26:16 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
