"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1294","checkTransitionToCreateAccount","QASE UI Suite","Sun Jul 20 12:05:57 GMT 2025","passed","Sun Jul 20 12:05:59 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkTransitionToCreateAccount"
"","1979","resetPasswordWithInvalideEmail","QASE UI Suite","Sun Jul 20 12:05:03 GMT 2025","passed","Sun Jul 20 12:05:05 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","17450","createProject","QASE UI Suite","Sun Jul 20 12:05:06 GMT 2025","failed","Sun Jul 20 12:05:24 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","createProject"
"","1438","checkInvalideLoginWithEmail","QASE UI Suite","Sun Jul 20 12:05:45 GMT 2025","passed","Sun Jul 20 12:05:47 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","16949","checkValideLogin","QASE UI Suite","Sun Jul 20 12:05:08 GMT 2025","failed","Sun Jul 20 12:05:25 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkValideLogin"
"","1516","checkInvalideLoginWithEmail","QASE UI Suite","Sun Jul 20 12:05:44 GMT 2025","passed","Sun Jul 20 12:05:45 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","1422","checkInvalideLoginWithEmail","QASE UI Suite","Sun Jul 20 12:05:47 GMT 2025","passed","Sun Jul 20 12:05:48 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","2238","checkSignUpWithInvalideEmail","QASE UI Suite","Sun Jul 20 12:04:59 GMT 2025","passed","Sun Jul 20 12:05:02 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideEmail"
"","2259","checkSignUpWithInvalideConfirmPassword","QASE UI Suite","Sun Jul 20 12:05:04 GMT 2025","passed","Sun Jul 20 12:05:06 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideConfirmPassword"
"","1464","checkEmptyLogin","QASE UI Suite","Sun Jul 20 12:05:50 GMT 2025","passed","Sun Jul 20 12:05:52 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"Проверка успешного открытия тест-кейса","17527","cancelCreateTestCase","QASE UI Suite","Sun Jul 20 12:04:42 GMT 2025","failed","Sun Jul 20 12:04:59 GMT 2025","tests.ui.CreateCaseTest","All UI tests","tests.ui.CreateCaseTest","cancelCreateTestCase"
"","1573","resetPasswordWithEmptyEmail","QASE UI Suite","Sun Jul 20 12:05:05 GMT 2025","passed","Sun Jul 20 12:05:06 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","1258","checkEmptyLogin","QASE UI Suite","Sun Jul 20 12:05:55 GMT 2025","passed","Sun Jul 20 12:05:56 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","1525","checkInvalideLoginWithEmail","QASE UI Suite","Sun Jul 20 12:05:42 GMT 2025","passed","Sun Jul 20 12:05:44 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","17723","deleteProject","QASE UI Suite","Sun Jul 20 12:04:42 GMT 2025","failed","Sun Jul 20 12:05:00 GMT 2025","tests.ui.ProjectTest","All UI tests","tests.ui.ProjectTest","deleteProject"
"","1619","goToLoginPage","QASE UI Suite","Sun Jul 20 12:05:06 GMT 2025","passed","Sun Jul 20 12:05:08 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного открытия тест-кейса","23498","checkOpenFormCreateCase","QASE UI Suite","Sun Jul 20 12:04:18 GMT 2025","failed","Sun Jul 20 12:04:42 GMT 2025","tests.ui.CreateCaseTest","All UI tests","tests.ui.CreateCaseTest","checkOpenFormCreateCase"
"","17028","checkSearchProject","QASE UI Suite","Sun Jul 20 12:05:24 GMT 2025","failed","Sun Jul 20 12:05:41 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","checkSearchProject"
