"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1290","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Nov 28 19:23:21 UTC 2025","passed","Fri Nov 28 19:23:23 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"Проверка успешного создания аккаунта через Email","1985","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Nov 28 19:23:15 UTC 2025","passed","Fri Nov 28 19:23:17 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","1461","goToLoginPage","QASE UI Suite1","Fri Nov 28 19:23:23 UTC 2025","passed","Fri Nov 28 19:23:24 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"","1750","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Nov 28 19:23:19 UTC 2025","passed","Fri Nov 28 19:23:21 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"Проверка успешного создания аккаунта через Email","7490","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Nov 28 19:23:05 UTC 2025","passed","Fri Nov 28 19:23:13 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"Проверка успешного создания аккаунта через Email","1759","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Nov 28 19:23:13 UTC 2025","passed","Fri Nov 28 19:23:15 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"","2453","resetPasswordWithValideEmail","QASE UI Suite1","Fri Nov 28 19:23:17 UTC 2025","passed","Fri Nov 28 19:23:19 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
