"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного создания аккаунта через Email","2133","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","2026-07-10","passed","2026-07-10","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","1149","resetPasswordWithEmptyEmail","QASE UI Suite1","2026-07-10","passed","2026-07-10","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","1285","goToLoginPage","QASE UI Suite1","2026-07-10","passed","2026-07-10","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","17662","checkSignUpWithInvalidPassword","QASE UI Suite1","2026-07-10","failed","2026-07-10","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"Проверка успешного создания аккаунта через Email","5637","checkSignUpWithInvalidEmail","QASE UI Suite1","2026-07-10","passed","2026-07-10","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"","1672","resetPasswordWithInvalideEmail","QASE UI Suite1","2026-07-10","passed","2026-07-10","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","2354","resetPasswordWithValideEmail","QASE UI Suite1","2026-07-10","passed","2026-07-10","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
