"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного создания аккаунта через Email","16956","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri May 01 20:09:56 UTC 2026","failed","Fri May 01 20:10:13 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"","1653","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri May 01 20:10:23 UTC 2026","passed","Fri May 01 20:10:25 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","2221","resetPasswordWithValideEmail","QASE UI Suite1","Fri May 01 20:10:19 UTC 2026","passed","Fri May 01 20:10:21 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"","1672","goToLoginPage","QASE UI Suite1","Fri May 01 20:10:25 UTC 2026","passed","Fri May 01 20:10:27 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","5401","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri May 01 20:10:13 UTC 2026","passed","Fri May 01 20:10:19 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","1909","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri May 01 20:10:21 UTC 2026","passed","Fri May 01 20:10:23 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"Проверка успешного создания аккаунта через Email","2492","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri May 01 20:09:54 UTC 2026","passed","Fri May 01 20:09:56 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
