"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного создания аккаунта через Email","27372","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Aug 08 19:23:56 GMT 2025","passed","Fri Aug 08 19:24:23 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"Проверка успешного создания аккаунта через Email","1890","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Aug 08 19:24:25 GMT 2025","passed","Fri Aug 08 19:24:27 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","2259","resetPasswordWithValideEmail","QASE UI Suite1","Fri Aug 08 19:24:27 GMT 2025","passed","Fri Aug 08 19:24:30 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"","1568","goToLoginPage","QASE UI Suite1","Fri Aug 08 19:24:33 GMT 2025","passed","Fri Aug 08 19:24:35 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","1879","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Aug 08 19:24:23 GMT 2025","passed","Fri Aug 08 19:24:25 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"","1332","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Aug 08 19:24:32 GMT 2025","passed","Fri Aug 08 19:24:33 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","1785","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Aug 08 19:24:30 GMT 2025","passed","Fri Aug 08 19:24:32 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
