"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","150","checkEmptyLogin","QASE UI Suite","Sat Jul 19 20:55:25 GMT 2025","broken","Sat Jul 19 20:55:25 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","152","goToLoginPage","QASE UI Suite","Sat Jul 19 20:55:23 GMT 2025","broken","Sat Jul 19 20:55:23 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"","154","resetPasswordWithEmptyEmail","QASE UI Suite","Sat Jul 19 20:55:23 GMT 2025","broken","Sat Jul 19 20:55:23 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","219","checkOpenFormCreateCase","QASE UI Suite","Sat Jul 19 20:55:21 GMT 2025","broken","Sat Jul 19 20:55:22 GMT 2025","tests.ui.CreateCaseTest","All UI tests","tests.ui.CreateCaseTest","checkOpenFormCreateCase"
"","153","checkValideLogin","QASE UI Suite","Sat Jul 19 20:55:24 GMT 2025","broken","Sat Jul 19 20:55:24 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkValideLogin"
"","157","checkSignUpWithInvalidePassword","QASE UI Suite","Sat Jul 19 20:55:22 GMT 2025","broken","Sat Jul 19 20:55:22 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidePassword"
"","227","deleteProject","QASE UI Suite","Sat Jul 19 20:55:21 GMT 2025","broken","Sat Jul 19 20:55:21 GMT 2025","tests.ui.ProjectTest","All UI tests","tests.ui.ProjectTest","deleteProject"
"","149","checkEmptyLogin","QASE UI Suite","Sat Jul 19 20:55:25 GMT 2025","broken","Sat Jul 19 20:55:25 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","155","checkSignUpWithInvalideEmail","QASE UI Suite","Sat Jul 19 20:55:22 GMT 2025","broken","Sat Jul 19 20:55:22 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideEmail"
"","153","checkEmptyLogin","QASE UI Suite","Sat Jul 19 20:55:25 GMT 2025","broken","Sat Jul 19 20:55:25 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","154","resetPasswordWithInvalideEmail","QASE UI Suite","Sat Jul 19 20:55:23 GMT 2025","broken","Sat Jul 19 20:55:23 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","153","checkTransitionToCreateAccount","QASE UI Suite","Sat Jul 19 20:55:26 GMT 2025","broken","Sat Jul 19 20:55:26 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkTransitionToCreateAccount"
"","153","checkEmptyLogin","QASE UI Suite","Sat Jul 19 20:55:25 GMT 2025","broken","Sat Jul 19 20:55:25 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","155","checkEmptyLogin","QASE UI Suite","Sat Jul 19 20:55:25 GMT 2025","broken","Sat Jul 19 20:55:25 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","215","cancelCreateTestCase","QASE UI Suite","Sat Jul 19 20:55:22 GMT 2025","broken","Sat Jul 19 20:55:22 GMT 2025","tests.ui.CreateCaseTest","All UI tests","tests.ui.CreateCaseTest","cancelCreateTestCase"
"","154","checkInvalideLoginWithEmail","QASE UI Suite","Sat Jul 19 20:55:24 GMT 2025","broken","Sat Jul 19 20:55:24 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","150","checkTransitionToResetPassword","QASE UI Suite","Sat Jul 19 20:55:25 GMT 2025","broken","Sat Jul 19 20:55:26 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkTransitionToResetPassword"
"","158","checkSignUpWithInvalideConfirmPassword","QASE UI Suite","Sat Jul 19 20:55:22 GMT 2025","broken","Sat Jul 19 20:55:22 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideConfirmPassword"
"","213","resetPasswordWithValideEmail","QASE UI Suite","Sat Jul 19 20:55:22 GMT 2025","broken","Sat Jul 19 20:55:23 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"","153","checkInvalideLoginWithEmail","QASE UI Suite","Sat Jul 19 20:55:24 GMT 2025","broken","Sat Jul 19 20:55:25 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","152","checkInvalideLoginWithEmail","QASE UI Suite","Sat Jul 19 20:55:24 GMT 2025","broken","Sat Jul 19 20:55:24 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
