"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2595","resetPasswordWithValideEmail","QASE UI Suite1","Fri Jan 16 19:28:07 UTC 2026","passed","Fri Jan 16 19:28:10 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"Проверка успешного создания аккаунта через Email","2120","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Jan 16 19:28:02 UTC 2026","passed","Fri Jan 16 19:28:05 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"","1354","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Jan 16 19:28:12 UTC 2026","passed","Fri Jan 16 19:28:13 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"Проверка успешного создания аккаунта через Email","2187","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Jan 16 19:28:05 UTC 2026","passed","Fri Jan 16 19:28:07 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"Проверка успешного создания аккаунта через Email","37146","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Jan 16 19:27:25 UTC 2026","passed","Fri Jan 16 19:28:02 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"","1637","goToLoginPage","QASE UI Suite1","Fri Jan 16 19:28:13 UTC 2026","passed","Fri Jan 16 19:28:15 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"","2094","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Jan 16 19:28:10 UTC 2026","passed","Fri Jan 16 19:28:12 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
