"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1712","goToLoginPage","QASE UI Suite1","Mon Jul 21 14:44:26 GMT 2025","passed","Mon Jul 21 14:44:28 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"","2105","resetPasswordWithInvalideEmail","QASE UI Suite1","Mon Jul 21 14:44:22 GMT 2025","passed","Mon Jul 21 14:44:25 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","1589","resetPasswordWithEmptyEmail","QASE UI Suite1","Mon Jul 21 14:44:25 GMT 2025","passed","Mon Jul 21 14:44:26 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"Проверка успешного создания аккаунта через Email","2072","checkSignUpWithInvalidePassword","QASE UI Suite1","Mon Jul 21 14:44:15 GMT 2025","passed","Mon Jul 21 14:44:17 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidePassword"
"","2716","resetPasswordWithValideEmail","QASE UI Suite1","Mon Jul 21 14:44:20 GMT 2025","passed","Mon Jul 21 14:44:22 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"Проверка успешного создания аккаунта через Email","2023","checkSignUpWithInvalideConfirmPassword","QASE UI Suite1","Mon Jul 21 14:44:18 GMT 2025","passed","Mon Jul 21 14:44:20 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideConfirmPassword"
"Проверка успешного создания аккаунта через Email","4421","checkSignUpWithInvalideEmail","QASE UI Suite1","Mon Jul 21 14:44:11 GMT 2025","passed","Mon Jul 21 14:44:15 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideEmail"
