"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1164","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Sep 12 19:20:50 UTC 2025","passed","Fri Sep 12 19:20:51 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"Проверка успешного создания аккаунта через Email","1918","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Sep 12 19:20:42 UTC 2025","passed","Fri Sep 12 19:20:43 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"","1687","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Sep 12 19:20:48 UTC 2025","passed","Fri Sep 12 19:20:50 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"Проверка успешного создания аккаунта через Email","8740","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Sep 12 19:20:33 UTC 2025","passed","Fri Sep 12 19:20:41 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"","2775","resetPasswordWithValideEmail","QASE UI Suite1","Fri Sep 12 19:20:46 UTC 2025","passed","Fri Sep 12 19:20:48 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"Проверка успешного создания аккаунта через Email","1871","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Sep 12 19:20:44 UTC 2025","passed","Fri Sep 12 19:20:45 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","1274","goToLoginPage","QASE UI Suite1","Fri Sep 12 19:20:51 UTC 2025","passed","Fri Sep 12 19:20:53 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
