"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1412","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Feb 20 19:41:49 UTC 2026","passed","Fri Feb 20 19:41:50 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"Проверка успешного создания аккаунта через Email","1969","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Feb 20 19:41:44 UTC 2026","passed","Fri Feb 20 19:41:46 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"Проверка успешного создания аккаунта через Email","9983","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Feb 20 19:41:32 UTC 2026","passed","Fri Feb 20 19:41:42 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"","937","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Feb 20 19:41:50 UTC 2026","passed","Fri Feb 20 19:41:51 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","1110","goToLoginPage","QASE UI Suite1","Fri Feb 20 19:41:51 UTC 2026","passed","Fri Feb 20 19:41:52 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"","2068","resetPasswordWithValideEmail","QASE UI Suite1","Fri Feb 20 19:41:46 UTC 2026","passed","Fri Feb 20 19:41:48 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"Проверка успешного создания аккаунта через Email","1812","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Feb 20 19:41:42 UTC 2026","passed","Fri Feb 20 19:41:44 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
