"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного создания аккаунта через Email","1677","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Apr 03 19:48:41 UTC 2026","passed","Fri Apr 03 19:48:43 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","975","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Apr 03 19:48:46 UTC 2026","passed","Fri Apr 03 19:48:47 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","1124","goToLoginPage","QASE UI Suite1","Fri Apr 03 19:48:47 UTC 2026","passed","Fri Apr 03 19:48:49 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","1684","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Apr 03 19:48:39 UTC 2026","passed","Fri Apr 03 19:48:41 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"","1987","resetPasswordWithValideEmail","QASE UI Suite1","Fri Apr 03 19:48:43 UTC 2026","passed","Fri Apr 03 19:48:45 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"","1506","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Apr 03 19:48:45 UTC 2026","passed","Fri Apr 03 19:48:46 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"Проверка успешного создания аккаунта через Email","6094","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Apr 03 19:48:33 UTC 2026","passed","Fri Apr 03 19:48:39 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
