"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного создания аккаунта через Email","1864","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Oct 10 19:22:26 UTC 2025","passed","Fri Oct 10 19:22:27 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"","1478","goToLoginPage","QASE UI Suite1","Fri Oct 10 19:22:36 UTC 2025","passed","Fri Oct 10 19:22:38 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"","2718","resetPasswordWithValideEmail","QASE UI Suite1","Fri Oct 10 19:22:30 UTC 2025","passed","Fri Oct 10 19:22:32 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"Проверка успешного создания аккаунта через Email","11597","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Oct 10 19:22:14 UTC 2025","passed","Fri Oct 10 19:22:25 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"","2013","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Oct 10 19:22:32 UTC 2025","passed","Fri Oct 10 19:22:34 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","1503","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Oct 10 19:22:35 UTC 2025","passed","Fri Oct 10 19:22:36 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"Проверка успешного создания аккаунта через Email","2031","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Oct 10 19:22:28 UTC 2025","passed","Fri Oct 10 19:22:30 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
