"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","187","This method allows to create a new test case in selected project.","QASE API Suite","Sat Jul 19 21:39:30 GMT 2025","failed","Sat Jul 19 21:39:30 GMT 2025","tests.api.CasesTests","All API tests","tests.api.CasesTests","createNewTestCase"
"","0","This method completely deletes a defect from repository.","QASE API Suite","Sat Jul 19 21:39:32 GMT 2025","skipped","Sat Jul 19 21:39:32 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","deleteDefect"
"","148","This method allows to retrieve a specific defect.","QASE API Suite","Sat Jul 19 21:39:32 GMT 2025","failed","Sat Jul 19 21:39:32 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","getSpecificDefect"
"","184","This method allows to retrieve all test cases stored in selected project.","QASE API Suite","Sat Jul 19 21:39:30 GMT 2025","failed","Sat Jul 19 21:39:30 GMT 2025","tests.api.CasesTests","All API tests","tests.api.CasesTests","getAllTestCases"
"","161","This method allows to create a defect in selected project.","QASE API Suite","Sat Jul 19 21:39:32 GMT 2025","failed","Sat Jul 19 21:39:32 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","сreateNewDefect"
"","0","This method allows to resolve a specific defect.","QASE API Suite","Sat Jul 19 21:39:32 GMT 2025","skipped","Sat Jul 19 21:39:32 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","resolveSpecificDefect"
"","168","This method allows to retrieve all milestones stored in selected project.","QASE API Suite","Sat Jul 19 21:39:33 GMT 2025","failed","Sat Jul 19 21:39:33 GMT 2025","tests.api.MilestoneTests","All API tests","tests.api.MilestoneTests","getAllMilestones"
"","169","This method allows to retrieve all defects stored in selected project.","QASE API Suite","Sat Jul 19 21:39:31 GMT 2025","failed","Sat Jul 19 21:39:32 GMT 2025","tests.api.DefectsTests","All API tests","tests.api.DefectsTests","getAllDefects"
"","203","This method allows to delete custom field.","QASE API Suite","Sat Jul 19 21:39:31 GMT 2025","passed","Sat Jul 19 21:39:31 GMT 2025","tests.api.CustomFieldTests","All API tests","tests.api.CustomFieldTests","deleteCustomFieldById"
"","144","This method allows to create a milestone in selected project.","QASE API Suite","Sat Jul 19 21:39:33 GMT 2025","failed","Sat Jul 19 21:39:33 GMT 2025","tests.api.MilestoneTests","All API tests","tests.api.MilestoneTests","createNewMilestone"
"","136","This method updates a milestone.","QASE API Suite","Sat Jul 19 21:39:33 GMT 2025","failed","Sat Jul 19 21:39:33 GMT 2025","tests.api.MilestoneTests","All API tests","tests.api.MilestoneTests","updateMilestone"
"","0","This method completely deletes a milestone from repository.","QASE API Suite","Sat Jul 19 21:39:33 GMT 2025","skipped","Sat Jul 19 21:39:33 GMT 2025","tests.api.MilestoneTests","All API tests","tests.api.MilestoneTests","deleteMilestone"
"","5576","This method allows to retrieve attachments","QASE API Suite","Sat Jul 19 21:39:23 GMT 2025","passed","Sat Jul 19 21:39:28 GMT 2025","tests.api.AttachmentsTests","All API tests","tests.api.AttachmentsTests","getAllAttachments"
"","172","This method allows to retrieve all plans stored in selected project.","QASE API Suite","Sat Jul 19 21:39:33 GMT 2025","failed","Sat Jul 19 21:39:34 GMT 2025","tests.api.PlansTests","All API tests","tests.api.PlansTests","getAllPlans"
"","160","This method allows to retrieve a specific plan.","QASE API Suite","Sat Jul 19 21:39:34 GMT 2025","failed","Sat Jul 19 21:39:34 GMT 2025","tests.api.PlansTests","All API tests","tests.api.PlansTests","getSpecificPlan"
"","165","This method allows to retrieve a specific environment.","QASE API Suite","Sat Jul 19 21:39:32 GMT 2025","failed","Sat Jul 19 21:39:33 GMT 2025","tests.api.EnvironmentsTests","All API tests","tests.api.EnvironmentsTests","getSpecificEnvironment"
"","234","This method allows to create custom field.","QASE API Suite","Sat Jul 19 21:39:31 GMT 2025","passed","Sat Jul 19 21:39:31 GMT 2025","tests.api.CustomFieldTests","All API tests","tests.api.CustomFieldTests","createNewCustomField"
"","169","This method allows to create an environment in selected project.","QASE API Suite","Sat Jul 19 21:39:32 GMT 2025","failed","Sat Jul 19 21:39:32 GMT 2025","tests.api.EnvironmentsTests","All API tests","tests.api.EnvironmentsTests","createNewEnvironment"
"","150","This method updates a test case.","QASE API Suite","Sat Jul 19 21:39:30 GMT 2025","failed","Sat Jul 19 21:39:30 GMT 2025","tests.api.CasesTests","All API tests","tests.api.CasesTests","updateTestCase"
"","0","This method completely deletes a test case from repository.","QASE API Suite","Sat Jul 19 21:39:30 GMT 2025","skipped","Sat Jul 19 21:39:30 GMT 2025","tests.api.CasesTests","All API tests","tests.api.CasesTests","deleteTestCase"
"","161","This method allows to retrieve a specific test case.","QASE API Suite","Sat Jul 19 21:39:30 GMT 2025","failed","Sat Jul 19 21:39:30 GMT 2025","tests.api.CasesTests","All API tests","tests.api.CasesTests","getSpecificTestCase"
