"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1202","resetPasswordWithEmptyEmail","QASE UI Suite1","2026-07-17","passed","2026-07-17","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","1726","resetPasswordWithInvalideEmail","QASE UI Suite1","2026-07-17","passed","2026-07-17","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","2110","resetPasswordWithValideEmail","QASE UI Suite1","2026-07-17","passed","2026-07-17","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"Проверка успешного создания аккаунта через Email","2344","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","2026-07-17","passed","2026-07-17","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","1498","goToLoginPage","QASE UI Suite1","2026-07-17","passed","2026-07-17","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","10392","checkSignUpWithInvalidEmail","QASE UI Suite1","2026-07-17","passed","2026-07-17","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"Проверка успешного создания аккаунта через Email","17570","checkSignUpWithInvalidPassword","QASE UI Suite1","2026-07-17","failed","2026-07-17","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
