"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1486","checkInvalideLoginWithEmail","QASE UI Suite1","Mon Jul 21 06:25:18 GMT 2025","passed","Mon Jul 21 06:25:20 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"Проверка успешного создания аккаунта через Email","1832","checkSignUpWithInvalideEmail","QASE UI Suite1","Mon Jul 21 06:23:40 GMT 2025","passed","Mon Jul 21 06:23:42 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideEmail"
"","1594","checkInvalideLoginWithEmail","QASE UI Suite1","Mon Jul 21 06:25:23 GMT 2025","passed","Mon Jul 21 06:25:25 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","1309","checkTransitionToCreateAccount","QASE UI Suite1","Mon Jul 21 06:25:35 GMT 2025","passed","Mon Jul 21 06:25:36 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkTransitionToCreateAccount"
"","1596","checkEmptyLogin","QASE UI Suite1","Mon Jul 21 06:25:28 GMT 2025","passed","Mon Jul 21 06:25:30 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","1654","checkInvalideLoginWithEmail","QASE UI Suite1","Mon Jul 21 06:25:21 GMT 2025","passed","Mon Jul 21 06:25:23 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"Проверка успешного создания аккаунта через Email","1733","checkSignUpWithInvalidePassword","QASE UI Suite1","Mon Jul 21 06:23:42 GMT 2025","passed","Mon Jul 21 06:23:44 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidePassword"
"","1246","resetPasswordWithEmptyEmail","QASE UI Suite1","Mon Jul 21 06:23:50 GMT 2025","passed","Mon Jul 21 06:23:52 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","16878","checkValideLoginWithRemember","QASE UI Suite1","Mon Jul 21 06:25:01 GMT 2025","failed","Mon Jul 21 06:25:18 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkValideLoginWithRemember"
"","1631","checkEmptyLogin","QASE UI Suite1","Mon Jul 21 06:25:25 GMT 2025","passed","Mon Jul 21 06:25:27 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","1456","checkTransitionToResetPassword","QASE UI Suite1","Mon Jul 21 06:25:33 GMT 2025","passed","Mon Jul 21 06:25:35 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkTransitionToResetPassword"
"","1791","resetPasswordWithInvalideEmail","QASE UI Suite1","Mon Jul 21 06:23:49 GMT 2025","passed","Mon Jul 21 06:23:50 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","1636","checkEmptyLogin","QASE UI Suite1","Mon Jul 21 06:25:27 GMT 2025","passed","Mon Jul 21 06:25:28 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","17014","deleteProject","QASE UI Suite1","Mon Jul 21 06:24:27 GMT 2025","failed","Mon Jul 21 06:24:44 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","deleteProject"
"","16873","checkSearchProject","QASE UI Suite1","Mon Jul 21 06:24:10 GMT 2025","failed","Mon Jul 21 06:24:27 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","checkSearchProject"
"Проверка успешного открытия тест-кейса","41862","checkOpenFormCreateCase","QASE UI Suite1","Mon Jul 21 06:22:41 GMT 2025","failed","Mon Jul 21 06:23:23 GMT 2025","tests.ui.CreateCaseTest","All UI tests","tests.ui.CreateCaseTest","checkOpenFormCreateCase"
"","16865","createProject","QASE UI Suite1","Mon Jul 21 06:23:53 GMT 2025","failed","Mon Jul 21 06:24:10 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","createProject"
"","1433","checkEmptyLogin","QASE UI Suite1","Mon Jul 21 06:25:32 GMT 2025","passed","Mon Jul 21 06:25:33 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","1577","checkInvalideLoginWithEmail","QASE UI Suite1","Mon Jul 21 06:25:20 GMT 2025","passed","Mon Jul 21 06:25:21 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","16912","checkValideLogin","QASE UI Suite1","Mon Jul 21 06:24:44 GMT 2025","failed","Mon Jul 21 06:25:01 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkValideLogin"
"","2555","resetPasswordWithValideEmail","QASE UI Suite1","Mon Jul 21 06:23:46 GMT 2025","passed","Mon Jul 21 06:23:49 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"Проверка успешного открытия тест-кейса","16941","cancelCreateTestCase","QASE UI Suite1","Mon Jul 21 06:23:23 GMT 2025","failed","Mon Jul 21 06:23:40 GMT 2025","tests.ui.CreateCaseTest","All UI tests","tests.ui.CreateCaseTest","cancelCreateTestCase"
"","1384","goToLoginPage","QASE UI Suite1","Mon Jul 21 06:23:52 GMT 2025","passed","Mon Jul 21 06:23:53 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","1689","checkSignUpWithInvalideConfirmPassword","QASE UI Suite1","Mon Jul 21 06:23:44 GMT 2025","passed","Mon Jul 21 06:23:46 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideConfirmPassword"
"","1604","checkEmptyLogin","QASE UI Suite1","Mon Jul 21 06:25:30 GMT 2025","passed","Mon Jul 21 06:25:32 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
