"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2161","resetPasswordWithValideEmail","QASE UI Suite1","Fri Dec 05 19:25:39 UTC 2025","passed","Fri Dec 05 19:25:42 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"Проверка успешного создания аккаунта через Email","1711","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Dec 05 19:25:36 UTC 2025","passed","Fri Dec 05 19:25:37 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"","1165","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Dec 05 19:25:43 UTC 2025","passed","Fri Dec 05 19:25:45 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"Проверка успешного создания аккаунта через Email","1888","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Dec 05 19:25:37 UTC 2025","passed","Fri Dec 05 19:25:39 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","1152","goToLoginPage","QASE UI Suite1","Fri Dec 05 19:25:45 UTC 2025","passed","Fri Dec 05 19:25:46 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","9540","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Dec 05 19:25:26 UTC 2025","passed","Fri Dec 05 19:25:35 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"","1681","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Dec 05 19:25:42 UTC 2025","passed","Fri Dec 05 19:25:43 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
