"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2171","resetPasswordWithValideEmail","QASE UI Suite1","Fri Jan 02 19:21:36 UTC 2026","passed","Fri Jan 02 19:21:38 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"","3036","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Jan 02 19:21:40 UTC 2026","passed","Fri Jan 02 19:21:43 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","1310","goToLoginPage","QASE UI Suite1","Fri Jan 02 19:21:43 UTC 2026","passed","Fri Jan 02 19:21:44 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","1895","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Jan 02 19:21:34 UTC 2026","passed","Fri Jan 02 19:21:36 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","1630","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Jan 02 19:21:38 UTC 2026","passed","Fri Jan 02 19:21:40 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"Проверка успешного создания аккаунта через Email","8600","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Jan 02 19:21:23 UTC 2026","passed","Fri Jan 02 19:21:32 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"Проверка успешного создания аккаунта через Email","1858","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Jan 02 19:21:32 UTC 2026","passed","Fri Jan 02 19:21:34 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
