"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1115","goToLoginPage","QASE UI Suite1","Fri Jan 30 19:40:24 UTC 2026","passed","Fri Jan 30 19:40:25 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","1698","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Jan 30 19:40:17 UTC 2026","passed","Fri Jan 30 19:40:19 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","2093","resetPasswordWithValideEmail","QASE UI Suite1","Fri Jan 30 19:40:19 UTC 2026","passed","Fri Jan 30 19:40:21 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"Проверка успешного создания аккаунта через Email","9613","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Jan 30 19:40:06 UTC 2026","passed","Fri Jan 30 19:40:15 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
"","946","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Jan 30 19:40:23 UTC 2026","passed","Fri Jan 30 19:40:24 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"Проверка успешного создания аккаунта через Email","1733","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Jan 30 19:40:15 UTC 2026","passed","Fri Jan 30 19:40:17 UTC 2026","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"","1635","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Jan 30 19:40:21 UTC 2026","passed","Fri Jan 30 19:40:23 UTC 2026","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
