"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1649","checkEmptyLogin","QASE UI Suite1","Sun Jul 20 13:41:48 GMT 2025","passed","Sun Jul 20 13:41:50 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","1671","checkInvalideLoginWithEmail","QASE UI Suite1","Sun Jul 20 13:41:45 GMT 2025","passed","Sun Jul 20 13:41:46 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","17135","checkSearchProject","QASE UI Suite1","Sun Jul 20 13:40:32 GMT 2025","failed","Sun Jul 20 13:40:50 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","checkSearchProject"
"","1665","checkInvalideLoginWithEmail","QASE UI Suite1","Sun Jul 20 13:41:41 GMT 2025","passed","Sun Jul 20 13:41:43 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","1739","checkTransitionToResetPassword","QASE UI Suite1","Sun Jul 20 13:41:57 GMT 2025","passed","Sun Jul 20 13:41:59 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkTransitionToResetPassword"
"","1954","resetPasswordWithInvalideEmail","QASE UI Suite1","Sun Jul 20 13:40:10 GMT 2025","passed","Sun Jul 20 13:40:12 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","17219","createProject","QASE UI Suite1","Sun Jul 20 13:40:15 GMT 2025","failed","Sun Jul 20 13:40:32 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","createProject"
"","1667","checkInvalideLoginWithEmail","QASE UI Suite1","Sun Jul 20 13:41:46 GMT 2025","passed","Sun Jul 20 13:41:48 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","17048","deleteProject","QASE UI Suite1","Sun Jul 20 13:39:10 GMT 2025","failed","Sun Jul 20 13:39:27 GMT 2025","tests.ui.ProjectTest","All UI tests","tests.ui.ProjectTest","deleteProject"
"","23712","createProject","QASE UI Suite1","Sun Jul 20 13:38:46 GMT 2025","failed","Sun Jul 20 13:39:10 GMT 2025","tests.ui.ProjectTest","All UI tests","tests.ui.ProjectTest","createProject"
"Проверка успешного открытия тест-кейса","17039","cancelCreateTestCase","QASE UI Suite1","Sun Jul 20 13:39:44 GMT 2025","failed","Sun Jul 20 13:40:01 GMT 2025","tests.ui.CreateCaseTest","All UI tests","tests.ui.CreateCaseTest","cancelCreateTestCase"
"","1491","goToLoginPage","QASE UI Suite1","Sun Jul 20 13:40:14 GMT 2025","passed","Sun Jul 20 13:40:15 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"","17099","deleteProject","QASE UI Suite1","Sun Jul 20 13:40:50 GMT 2025","failed","Sun Jul 20 13:41:07 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","deleteProject"
"","1509","resetPasswordWithEmptyEmail","QASE UI Suite1","Sun Jul 20 13:40:12 GMT 2025","passed","Sun Jul 20 13:40:13 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","1876","checkSignUpWithInvalidePassword","QASE UI Suite1","Sun Jul 20 13:40:03 GMT 2025","passed","Sun Jul 20 13:40:05 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidePassword"
"","16983","checkValideLogin","QASE UI Suite1","Sun Jul 20 13:41:07 GMT 2025","failed","Sun Jul 20 13:41:24 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkValideLogin"
