"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного создания аккаунта через Email","1828","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Oct 03 19:20:17 UTC 2025","passed","Fri Oct 03 19:20:19 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"Проверка успешного создания аккаунта через Email","1793","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Oct 03 19:20:19 UTC 2025","passed","Fri Oct 03 19:20:21 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","1271","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Oct 03 19:20:25 UTC 2025","passed","Fri Oct 03 19:20:27 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","2118","resetPasswordWithValideEmail","QASE UI Suite1","Fri Oct 03 19:20:21 UTC 2025","passed","Fri Oct 03 19:20:23 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"","1795","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Oct 03 19:20:23 UTC 2025","passed","Fri Oct 03 19:20:25 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","1082","goToLoginPage","QASE UI Suite1","Fri Oct 03 19:20:27 UTC 2025","passed","Fri Oct 03 19:20:28 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"Проверка успешного создания аккаунта через Email","10696","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Oct 03 19:20:06 UTC 2025","passed","Fri Oct 03 19:20:17 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
