"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","211","deleteProject","Surefire suite","Thu Jul 17 16:44:18 GMT 2025","broken","Thu Jul 17 16:44:18 GMT 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","deleteProject"
"","244","This method allows to retrieve a specific plan.","Surefire suite","Thu Jul 17 16:44:32 GMT 2025","failed","Thu Jul 17 16:44:33 GMT 2025","tests.api.PlansTests","Surefire test","tests.api.PlansTests","getSpecificPlan"
"","214","resetPasswordWithEmptyEmail","Surefire suite","Thu Jul 17 16:44:15 GMT 2025","broken","Thu Jul 17 16:44:15 GMT 2025","tests.ui.ResetPasswordTest","Surefire test","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","182","This method allows to resolve a specific defect.","Surefire suite","Thu Jul 17 16:44:21 GMT 2025","failed","Thu Jul 17 16:44:21 GMT 2025","tests.api.DefectsTests","Surefire test","tests.api.DefectsTests","resolveSpecificDefect"
"","152","checkTransitionToCreateAccount","Surefire suite","Thu Jul 17 16:44:17 GMT 2025","broken","Thu Jul 17 16:44:17 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkTransitionToCreateAccount"
"","179","This method allows to retrieve a specific project.","Surefire suite","Thu Jul 17 16:44:33 GMT 2025","passed","Thu Jul 17 16:44:34 GMT 2025","tests.api.ProjectsTests","Surefire test","tests.api.ProjectsTests","getProjectByCode"
"","1979","This method allows to retrieve all defects stored in selected project.","Surefire suite","Thu Jul 17 16:44:18 GMT 2025","passed","Thu Jul 17 16:44:20 GMT 2025","tests.api.DefectsTests","Surefire test","tests.api.DefectsTests","getAllDefects"
"","150","This method allows to retrieve all system fields.","Surefire suite","Thu Jul 17 16:44:32 GMT 2025","passed","Thu Jul 17 16:44:32 GMT 2025","tests.api.SystemFieldsTests","Surefire test","tests.api.SystemFieldsTests","getAllSystemFields"
"","168","This method allows to retrieve custom field.","Surefire suite","Thu Jul 17 16:44:30 GMT 2025","passed","Thu Jul 17 16:44:30 GMT 2025","tests.api.CustomFieldTests","Surefire test","tests.api.CustomFieldTests","getCustomFieldById"
"","435","This method completely deletes a test case from repository.","Surefire suite","Thu Jul 17 16:44:28 GMT 2025","failed","Thu Jul 17 16:44:29 GMT 2025","tests.api.CasesTests","Surefire test","tests.api.CasesTests","deleteTestCase"
"","175","This method allows to delete a specific project.","Surefire suite","Thu Jul 17 16:44:34 GMT 2025","passed","Thu Jul 17 16:44:34 GMT 2025","tests.api.ProjectsTests","Surefire test","tests.api.ProjectsTests","deleteProjectByCode"
"","196","This method allows to retrieve all runs stored in selected project.","Surefire suite","Thu Jul 17 16:44:31 GMT 2025","passed","Thu Jul 17 16:44:31 GMT 2025","tests.api.RunsTests","Surefire test","tests.api.RunsTests","getAllRuns"
"","196","This method completely deletes an environment from repository.","Surefire suite","Thu Jul 17 16:44:22 GMT 2025","failed","Thu Jul 17 16:44:22 GMT 2025","tests.api.EnvironmentsTests","Surefire test","tests.api.EnvironmentsTests","deleteEnvironment"
"","413","This method allows to retrieve all authors in selected project.","Surefire suite","Thu Jul 17 16:44:29 GMT 2025","passed","Thu Jul 17 16:44:29 GMT 2025","tests.api.AuthorsTests","Surefire test","tests.api.AuthorsTests","getAllAuthors"
"","182","This method updates a milestone.","Surefire suite","Thu Jul 17 16:44:31 GMT 2025","failed","Thu Jul 17 16:44:31 GMT 2025","tests.api.MilestoneTests","Surefire test","tests.api.MilestoneTests","updateMilestone"
"","220","This method allows to retrieve and filter custom fields.","Surefire suite","Thu Jul 17 16:44:29 GMT 2025","passed","Thu Jul 17 16:44:30 GMT 2025","tests.api.CustomFieldTests","Surefire test","tests.api.CustomFieldTests","getAllCustomFields"
"","175","This method allows to delete custom field.","Surefire suite","Thu Jul 17 16:44:30 GMT 2025","failed","Thu Jul 17 16:44:30 GMT 2025","tests.api.CustomFieldTests","Surefire test","tests.api.CustomFieldTests","deleteCustomFieldById"
"","221","This method allows to retrieve all plans stored in selected project.","Surefire suite","Thu Jul 17 16:44:32 GMT 2025","passed","Thu Jul 17 16:44:32 GMT 2025","tests.api.PlansTests","Surefire test","tests.api.PlansTests","getAllPlans"
"","172","This method allows to retrieve a specific shared step.","Surefire suite","Thu Jul 17 16:44:27 GMT 2025","failed","Thu Jul 17 16:44:27 GMT 2025","tests.api.SharedStepTests","Surefire test","tests.api.SharedStepTests","getSpecificSharedStep"
"","143","This method completely deletes a run from repository.","Surefire suite","Thu Jul 17 16:44:32 GMT 2025","failed","Thu Jul 17 16:44:32 GMT 2025","tests.api.RunsTests","Surefire test","tests.api.RunsTests","deleteRun"
"","359","This method is used to create a new project through API.","Surefire suite","Thu Jul 17 16:44:33 GMT 2025","passed","Thu Jul 17 16:44:33 GMT 2025","tests.api.ProjectsTests","Surefire test","tests.api.ProjectsTests","createNewProject"
"","157","createProject","Surefire suite","Thu Jul 17 16:44:17 GMT 2025","broken","Thu Jul 17 16:44:18 GMT 2025","tests.ui.ProjectTest","Surefire test","tests.ui.ProjectTest","createProject"
"","292","This method allows to create a new test case in selected project.","Surefire suite","Thu Jul 17 16:44:28 GMT 2025","passed","Thu Jul 17 16:44:28 GMT 2025","tests.api.CasesTests","Surefire test","tests.api.CasesTests","createNewTestCase"
"","215","checkInvalideLoginWithEmail","Surefire suite","Thu Jul 17 16:44:16 GMT 2025","broken","Thu Jul 17 16:44:16 GMT 2025","tests.ui.LoginTest","Surefire test","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","161","This method allows to create a run in selected project.","Surefire suite","Thu Jul 17 16:44:31 GMT 2025","passed","Thu Jul 17 16:44:31 GMT 2025","tests.api.RunsTests","Surefire test","tests.api.RunsTests","createNewRun"
