"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного создания аккаунта через Email","1812","checkSignUpWithInvalidConfirmPassword","QASE UI Suite1","Fri Nov 07 19:23:43 UTC 2025","passed","Fri Nov 07 19:23:44 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidConfirmPassword"
"","1274","resetPasswordWithEmptyEmail","QASE UI Suite1","Fri Nov 07 19:23:49 UTC 2025","passed","Fri Nov 07 19:23:50 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","1468","goToLoginPage","QASE UI Suite1","Fri Nov 07 19:23:50 UTC 2025","passed","Fri Nov 07 19:23:52 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"","1740","resetPasswordWithInvalideEmail","QASE UI Suite1","Fri Nov 07 19:23:47 UTC 2025","passed","Fri Nov 07 19:23:49 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"Проверка успешного создания аккаунта через Email","1822","checkSignUpWithInvalidPassword","QASE UI Suite1","Fri Nov 07 19:23:41 UTC 2025","passed","Fri Nov 07 19:23:42 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidPassword"
"","2516","resetPasswordWithValideEmail","QASE UI Suite1","Fri Nov 07 19:23:44 UTC 2025","passed","Fri Nov 07 19:23:47 UTC 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"Проверка успешного создания аккаунта через Email","8905","checkSignUpWithInvalidEmail","QASE UI Suite1","Fri Nov 07 19:23:31 UTC 2025","passed","Fri Nov 07 19:23:40 UTC 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidEmail"
