"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4880","checkValideLogin","QASE UI Suite","Fri Jul 18 10:27:42 GMT 2025","broken","Fri Jul 18 10:27:47 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkValideLogin"
"","155","resetPasswordWithInvalideEmail","QASE UI Suite","Fri Jul 18 10:27:49 GMT 2025","broken","Fri Jul 18 10:27:50 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithInvalideEmail"
"","156","checkInvalideLoginWithEmail","QASE UI Suite","Fri Jul 18 10:27:47 GMT 2025","broken","Fri Jul 18 10:27:48 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithEmail"
"","151","checkSignUpWithInvalidePassword","QASE UI Suite","Fri Jul 18 10:27:50 GMT 2025","broken","Fri Jul 18 10:27:50 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalidePassword"
"","151","checkSignUpWithInvalideEmail","QASE UI Suite","Fri Jul 18 10:27:50 GMT 2025","broken","Fri Jul 18 10:27:50 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideEmail"
"","155","checkSearchProject","QASE UI Suite","Fri Jul 18 10:27:49 GMT 2025","broken","Fri Jul 18 10:27:49 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","checkSearchProject"
"","225","checkValideLoginWithRemember","QASE UI Suite","Fri Jul 18 10:27:47 GMT 2025","broken","Fri Jul 18 10:27:47 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkValideLoginWithRemember"
"","156","goToLoginPage","QASE UI Suite","Fri Jul 18 10:27:50 GMT 2025","broken","Fri Jul 18 10:27:50 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","goToLoginPage"
"","155","checkTransitionToResetPassword","QASE UI Suite","Fri Jul 18 10:27:48 GMT 2025","broken","Fri Jul 18 10:27:48 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkTransitionToResetPassword"
"","215","checkInvalideLoginWithPassword","QASE UI Suite","Fri Jul 18 10:27:48 GMT 2025","broken","Fri Jul 18 10:27:48 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkInvalideLoginWithPassword"
"","210","resetPasswordWithEmptyEmail","QASE UI Suite","Fri Jul 18 10:27:50 GMT 2025","broken","Fri Jul 18 10:27:50 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithEmptyEmail"
"","152","createProject","QASE UI Suite","Fri Jul 18 10:27:48 GMT 2025","broken","Fri Jul 18 10:27:49 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","createProject"
"","159","deleteProject","QASE UI Suite","Fri Jul 18 10:27:49 GMT 2025","broken","Fri Jul 18 10:27:49 GMT 2025","tests.ui.ProjectsTest","All UI tests","tests.ui.ProjectsTest","deleteProject"
"","153","checkValideSignUp","QASE UI Suite","Fri Jul 18 10:27:50 GMT 2025","broken","Fri Jul 18 10:27:50 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkValideSignUp"
"","154","checkSignUpWithInvalideConfirmPassword","QASE UI Suite","Fri Jul 18 10:27:50 GMT 2025","broken","Fri Jul 18 10:27:51 GMT 2025","tests.ui.SignUpTest","All UI tests","tests.ui.SignUpTest","checkSignUpWithInvalideConfirmPassword"
"","154","createProject","QASE UI Suite","Fri Jul 18 10:27:49 GMT 2025","broken","Fri Jul 18 10:27:49 GMT 2025","tests.ui.ProjectTest","All UI tests","tests.ui.ProjectTest","createProject"
"","156","resetPasswordWithValideEmail","QASE UI Suite","Fri Jul 18 10:27:49 GMT 2025","broken","Fri Jul 18 10:27:49 GMT 2025","tests.ui.ResetPasswordTest","All UI tests","tests.ui.ResetPasswordTest","resetPasswordWithValideEmail"
"","154","deleteProject","QASE UI Suite","Fri Jul 18 10:27:49 GMT 2025","broken","Fri Jul 18 10:27:49 GMT 2025","tests.ui.ProjectTest","All UI tests","tests.ui.ProjectTest","deleteProject"
"","157","checkEmptyLogin","QASE UI Suite","Fri Jul 18 10:27:48 GMT 2025","broken","Fri Jul 18 10:27:48 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkEmptyLogin"
"","207","checkTransitionToCreateAccount","QASE UI Suite","Fri Jul 18 10:27:48 GMT 2025","broken","Fri Jul 18 10:27:48 GMT 2025","tests.ui.LoginTest","All UI tests","tests.ui.LoginTest","checkTransitionToCreateAccount"
